id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
432189,5,2,4,2,4,3,5,3,3,3,2,4,1,4,2,2,3,2,4,2,5,4,3,4,4,4,2,4,4,4,3,4,3,3,4,3,4,1,5,3,5,2,4,2,4,2,5,3,5,5
983470,3,3,3,3,3,3,4,5,3,5,5,3,5,3,3,5,4,4,4,3,2,5,1,5,3,5,2,5,4,3,4,1,5,1,3,1,5,3,3,3,3,3,3,3,3,3,5,2,4,3
759932,3,1,5,2,5,1,5,2,5,1,4,5,5,2,2,2,3,2,3,2,1,5,2,5,2,4,1,4,5,5,4,5,5,2,3,3,3,3,4,3,5,2,4,4,5,3,5,5,3,4
285272,3,2,3,4,4,2,4,4,3,3,4,4,4,1,1,4,5,4,4,5,2,4,3,4,2,5,2,3,4,3,3,4,4,4,1,5,4,4,3,2,5,2,5,4,3,1,4,4,4,4
590510,4,1,4,1,5,1,4,1,3,1,5,2,4,4,1,1,1,1,1,1,2,4,1,2,3,2,1,2,1,4,4,2,3,1,1,2,4,1,4,4,3,2,4,1,4,1,3,2,3,4
781112,4,2,3,3,1,1,3,3,3,3,3,5,3,2,2,3,2,3,3,3,1,4,1,1,1,4,1,4,4,5,2,4,2,3,1,4,1,4,2,3,5,2,5,1,5,1,5,4,5,5
522250,1,4,3,5,2,5,2,5,1,4,5,2,5,4,4,1,3,3,4,4,1,3,2,4,3,3,1,4,2,3,1,4,3,3,1,2,3,2,1,2,2,2,3,4,4,2,5,2,5,4
676407,4,1,4,1,5,1,5,3,4,2,3,5,5,4,2,2,2,2,3,2,1,5,4,5,2,5,2,5,4,4,3,5,3,5,2,2,2,2,3,4,2,2,5,1,4,1,3,2,3,3
767969,1,1,5,2,5,2,4,4,3,4,4,4,5,4,3,2,3,1,1,1,5,5,5,4,1,5,1,5,5,3,3,1,4,2,4,1,5,1,4,5,4,3,5,2,3,1,2,3,3,5
602868,3,4,3,3,4,2,5,1,1,1,3,2,4,3,3,2,3,3,3,3,3,3,1,3,1,3,1,5,5,4,3,2,3,3,4,2,3,3,4,2,2,2,3,2,2,3,4,1,3,3
212234,1,5,2,4,2,2,1,4,1,5,4,2,4,1,2,4,2,4,4,5,1,4,1,4,1,4,2,4,5,3,4,2,5,2,5,2,3,2,4,2,5,1,4,1,3,2,5,4,4,3
66159,5,1,3,3,2,3,1,5,1,3,5,2,5,3,4,5,5,3,4,2,1,1,1,4,2,5,3,4,4,5,3,1,4,3,3,2,5,3,3,3,3,3,3,3,3,2,3,2,4,3
358320,1,3,2,4,2,4,2,4,4,4,5,2,5,1,3,3,4,4,3,4,2,3,1,4,1,4,2,4,4,3,4,2,4,3,4,3,4,2,4,3,4,4,2,3,2,4,3,4,4,2
669259,2,1,3,4,4,1,2,2,3,3,4,3,4,2,2,4,5,4,2,2,1,4,1,5,1,4,1,5,5,4,3,4,5,3,5,5,4,3,2,3,4,1,4,2,5,1,5,4,4,3
183273,3,5,5,5,5,1,1,5,1,5,5,5,5,1,5,5,5,1,5,5,5,5,1,5,1,5,1,5,5,1,5,5,5,1,5,1,5,1,2,5,2,5,5,5,2,1,5,1,1,5
454987,5,2,5,2,4,2,4,1,4,2,2,4,2,2,4,1,1,4,1,2,1,5,2,5,1,5,2,4,5,4,2,4,2,3,4,4,2,3,3,4,3,2,3,1,4,2,4,2,4,4
888756,1,3,4,2,3,3,3,3,4,2,2,4,4,2,2,4,3,3,2,3,1,5,2,4,1,4,1,4,2,3,3,5,3,4,1,5,2,2,2,4,5,1,5,1,3,1,1,5,3,4
945334,5,1,5,3,5,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,5,5,1,5,1,4,1,5,5,5,1,5,1,5,1,5,1,5,5
178635,2,4,4,1,1,1,1,4,5,5,4,5,5,3,1,1,2,1,4,1,2,4,4,4,2,1,2,4,1,1,4,5,5,2,5,5,5,1,5,5,4,1,5,1,5,1,5,2,5,5
61206,4,1,4,2,4,1,5,2,4,3,5,2,5,2,5,5,5,5,5,3,1,4,4,5,3,5,1,4,5,4,3,1,5,1,4,1,5,1,4,5,3,3,5,4,5,1,5,3,5,5
975955,3,4,2,4,2,4,1,5,2,5,2,4,5,1,1,2,4,4,2,4,4,4,1,3,4,2,3,2,3,4,3,4,4,3,3,2,4,3,3,4,4,1,4,1,4,2,4,4,5,5
944521,3,1,5,2,4,1,2,3,2,3,3,4,4,4,2,2,2,2,2,2,1,5,1,5,2,5,1,4,5,4,4,1,4,1,5,1,5,2,4,4,2,2,5,2,5,1,4,1,4,5
391588,4,2,4,3,4,2,3,3,3,2,3,4,3,3,1,2,4,4,4,2,2,5,3,4,3,3,2,4,3,4,2,4,4,3,2,4,4,3,2,3,4,2,5,2,3,2,4,4,4,4
522991,4,1,4,3,4,2,4,3,4,3,4,3,4,2,4,4,4,5,5,4,3,4,2,4,1,5,1,5,5,5,2,4,4,4,2,5,3,4,5,3,1,2,4,2,2,2,4,3,4,4
966501,4,3,2,3,3,2,2,4,4,4,1,4,2,5,1,1,2,1,1,1,1,4,2,4,1,2,2,4,2,4,4,2,5,1,2,1,4,1,4,5,5,1,4,1,4,1,5,5,5,4
347089,1,4,3,5,3,3,4,5,4,5,2,2,5,2,1,2,2,1,3,2,1,4,2,5,1,5,2,5,5,4,4,4,2,2,2,5,4,1,2,3,3,1,3,1,4,2,5,3,5,3
526664,2,3,2,4,4,2,5,5,3,3,3,2,4,3,2,2,2,2,2,1,2,3,4,4,3,4,3,5,4,4,3,2,5,2,3,2,3,3,2,3,3,3,4,3,3,1,4,3,4,3
421344,1,3,2,3,5,2,4,4,2,3,4,4,4,2,4,3,4,2,3,2,2,5,1,3,4,4,3,3,4,4,2,5,4,4,2,4,2,2,2,2,3,3,5,5,4,1,1,2,5,5
687945,3,5,3,1,2,3,1,2,2,5,5,5,5,2,3,4,4,4,4,2,2,3,1,5,2,5,5,5,4,3,3,5,5,2,2,4,3,2,4,3,3,1,4,1,3,2,3,2,4,3
170817,4,2,5,2,5,1,5,2,4,3,4,2,4,3,3,4,5,4,4,1,1,3,1,4,3,3,2,3,4,5,4,1,5,1,5,1,5,3,4,4,5,1,5,1,5,1,5,4,4,5
645701,1,4,4,5,2,4,1,5,1,5,3,4,5,3,4,4,2,1,2,1,1,4,1,5,1,5,3,5,5,4,4,3,4,2,5,2,4,1,2,3,4,2,4,3,4,3,4,2,4,3
924291,1,4,4,3,2,4,1,4,2,5,2,4,2,2,2,2,2,2,2,4,2,4,1,4,3,4,2,4,4,4,5,1,4,2,4,1,4,1,5,3,3,1,2,1,4,4,5,2,4,2
566160,1,2,4,3,3,2,2,4,3,4,4,2,4,2,2,2,4,4,5,5,3,4,1,3,2,3,3,4,3,3,5,3,3,2,2,3,5,4,3,4,3,2,3,2,4,3,4,2,3,4
748885,1,5,1,5,2,2,1,5,1,4,1,3,4,3,1,1,3,2,2,2,1,4,1,5,1,5,1,5,5,3,4,2,5,4,2,3,4,2,4,3,5,1,5,1,5,1,5,4,5,5
394622,3,1,1,5,3,3,1,5,3,5,5,1,5,1,5,5,5,5,5,5,1,1,3,5,1,5,3,5,5,5,5,1,3,5,5,1,5,1,5,5,1,5,1,1,5,5,3,1,5,5
399566,4,1,4,1,2,1,3,1,5,3,1,5,2,5,1,1,1,1,1,1,3,5,3,1,3,4,1,3,5,5,4,1,5,2,2,1,5,2,5,5,5,3,5,2,4,1,4,3,5,4
297297,3,2,1,4,4,2,4,3,3,3,2,4,4,4,2,1,2,2,1,2,2,4,1,4,2,4,2,4,4,4,2,3,4,3,2,3,2,3,3,3,5,2,4,1,4,2,4,4,4,3
76790,1,1,5,1,1,1,1,1,1,1,5,5,5,1,1,5,1,1,5,1,1,5,1,5,1,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,1,5,5,1,1,5,1,5,5
219922,3,3,4,3,3,3,1,2,5,5,5,3,5,2,1,1,4,2,1,4,1,5,1,5,2,5,1,5,5,5,2,4,5,5,1,5,2,3,2,4,4,1,4,1,5,1,5,2,5,3
323585,3,1,1,1,5,1,5,5,3,5,1,1,5,1,1,5,1,1,1,1,5,5,1,5,1,5,1,5,5,5,3,5,5,1,5,5,5,1,5,5,3,1,1,1,3,1,5,1,3,5
862035,3,3,4,4,3,3,2,2,4,4,4,3,4,3,2,2,3,2,4,2,1,4,1,4,1,4,3,3,4,3,4,2,4,2,4,2,4,2,3,3,3,2,4,2,3,2,5,2,5,3
619681,4,2,4,3,4,2,2,2,2,1,4,2,2,2,5,5,4,4,5,2,4,2,5,2,3,5,3,2,3,3,3,3,3,2,3,1,1,2,4,3,1,5,1,5,2,5,2,1,1,1
739099,1,4,2,4,2,2,1,4,2,4,4,4,4,2,2,1,4,4,1,3,1,4,1,5,1,4,2,3,4,4,5,1,5,1,2,1,4,1,2,4,4,1,3,1,4,2,5,4,5,3
245027,4,3,3,2,4,2,5,3,4,2,2,1,3,3,3,3,4,3,3,2,2,3,1,4,3,3,3,3,3,4,3,2,3,1,3,5,3,3,1,5,3,1,5,1,4,1,5,4,2,5
126896,1,4,3,4,3,3,1,3,3,4,3,3,3,2,2,3,4,3,3,2,1,5,2,5,1,4,1,4,4,4,4,2,4,1,4,2,3,2,4,3,4,2,2,2,2,3,5,2,4,2
975046,3,4,4,3,4,3,2,4,5,4,3,4,5,3,2,2,1,1,2,2,1,4,1,5,1,5,1,5,2,3,3,4,3,2,3,1,5,3,1,3,5,2,3,1,3,3,3,3,3,2
939336,2,4,3,3,3,2,2,4,4,4,4,3,4,3,2,3,3,2,3,3,3,4,3,4,3,3,2,3,3,3,5,2,5,2,3,2,4,1,4,3,5,2,3,2,5,3,5,4,5,5
403986,3,1,5,2,4,2,4,3,4,2,4,3,4,3,3,2,4,4,4,3,2,4,1,5,1,4,2,4,4,4,3,4,4,3,3,4,4,3,4,4,4,1,4,2,3,2,5,2,4,3
953907,2,3,2,4,2,2,1,4,2,4,2,4,4,3,3,2,3,2,2,2,2,3,3,4,2,2,2,3,3,3,4,2,3,2,1,2,4,2,2,3,4,2,3,2,3,2,4,3,3,3
788346,3,4,4,4,4,5,2,5,3,4,4,4,4,3,4,2,5,4,3,3,2,4,2,3,2,3,4,1,2,3,5,1,4,2,5,2,5,1,3,4,5,1,4,1,4,2,5,5,4,5
160042,2,5,2,5,2,4,2,4,2,5,2,3,4,1,2,4,4,5,5,5,4,4,1,4,3,1,4,2,4,4,4,3,5,2,2,2,5,3,4,4,5,1,5,1,4,1,5,5,5,4
992345,1,5,2,5,1,5,1,5,1,5,2,4,2,4,2,1,2,2,2,2,4,1,2,1,5,5,4,3,2,4,4,1,4,1,4,1,4,3,2,4,4,2,5,4,4,1,4,2,4,4
267569,5,3,1,4,2,4,1,5,5,5,4,5,4,4,1,4,4,4,3,1,4,2,3,4,3,2,3,1,4,3,3,4,4,2,2,5,4,2,2,4,3,2,5,1,3,1,5,1,3,5
495686,3,5,1,3,1,5,1,5,1,5,1,5,3,1,1,1,5,5,1,1,1,1,3,1,5,1,5,1,1,1,1,5,1,1,1,5,1,3,1,3,1,1,1,5,3,5,5,1,1,5
914429,1,4,4,5,3,2,3,5,1,4,4,2,4,3,2,2,3,2,2,2,1,5,1,4,2,5,2,4,4,3,4,5,5,3,2,2,5,3,4,4,3,2,5,2,4,1,4,3,4,3
545356,3,1,5,1,5,1,3,1,5,1,5,2,5,1,3,4,5,5,4,5,1,4,1,3,3,4,1,3,5,5,4,4,5,3,3,3,5,2,5,5,5,1,5,1,5,1,5,5,5,5
751900,2,2,2,4,2,2,1,2,3,4,2,3,4,2,1,2,4,4,1,3,4,3,4,2,4,4,4,5,4,4,2,5,4,4,2,2,4,3,4,4,4,2,5,2,4,2,4,2,4,5
861591,1,4,2,5,3,4,1,5,1,5,1,4,4,3,1,1,2,1,1,3,1,4,2,5,1,4,1,4,3,2,2,3,4,4,2,3,3,1,1,5,5,1,2,1,4,3,5,5,5,4
166481,3,3,4,3,4,3,4,1,4,4,4,3,4,3,3,2,3,3,3,3,4,4,3,3,3,4,2,3,4,3,3,3,4,3,2,4,3,4,3,3,4,3,3,2,3,3,3,2,4,3
913727,2,4,1,5,1,4,1,5,2,5,5,1,5,1,4,4,5,5,5,5,1,2,1,5,1,5,2,5,2,2,2,5,4,5,1,5,2,5,4,2,2,5,5,1,2,2,2,4,5,2
541556,2,3,4,4,4,2,3,4,3,3,2,3,3,3,2,2,2,2,2,3,2,5,2,4,1,4,2,4,4,4,4,2,4,3,3,2,4,2,4,4,4,2,5,2,4,2,2,3,4,4
127694,3,4,5,3,3,4,4,2,4,3,3,5,4,1,3,1,5,1,1,3,4,4,1,3,4,4,2,5,4,4,4,1,5,1,4,1,5,4,3,4,4,1,3,2,4,3,5,2,4,4
462901,1,2,3,2,4,2,4,4,1,4,1,4,2,2,2,2,1,1,2,2,1,5,1,4,3,4,2,4,4,5,3,3,2,3,1,4,4,3,4,4,4,2,4,1,3,1,4,4,5,5
699757,2,3,3,2,3,2,3,4,2,4,3,3,4,4,3,3,2,3,2,2,2,4,2,3,2,3,2,2,3,4,4,2,4,3,1,2,3,4,2,3,4,2,3,1,3,2,3,3,3,3
160972,1,4,2,5,1,4,1,5,2,5,5,2,5,1,2,5,5,2,5,5,1,5,1,5,1,5,1,5,5,3,4,3,5,4,2,2,5,3,4,3,4,2,2,2,4,4,4,4,4,4
778299,4,1,5,1,5,1,5,3,4,1,5,1,5,3,4,3,5,4,1,3,1,5,3,5,1,5,1,4,5,5,4,2,5,2,3,1,3,4,5,4,3,1,4,1,5,2,5,3,5,5
656421,1,1,3,3,4,2,2,4,1,4,3,3,4,3,3,3,2,3,1,3,1,5,1,5,1,5,1,1,4,5,4,2,5,1,4,1,4,1,4,4,4,1,4,1,3,2,5,2,5,3
204867,3,3,5,4,5,5,5,1,5,5,2,5,5,5,5,3,5,5,5,5,1,5,1,5,1,5,3,2,5,5,5,1,5,1,5,5,5,3,1,5,5,1,4,5,3,1,5,5,1,5
567272,2,3,5,3,5,2,4,5,4,3,2,4,1,2,2,2,2,2,2,2,1,5,1,5,1,5,1,5,5,5,5,2,5,1,5,1,5,1,5,5,4,2,5,4,5,1,5,2,5,5
725553,1,4,3,4,4,2,2,2,2,4,5,1,5,2,4,3,4,4,4,4,1,3,1,5,3,5,3,4,5,4,3,5,4,3,3,4,4,2,2,4,3,4,3,4,4,3,3,3,5,3
411079,4,2,4,2,4,2,4,2,4,3,1,5,2,1,3,1,1,1,1,1,4,3,1,3,3,4,3,2,3,4,3,2,3,2,4,2,4,2,4,4,3,2,4,1,4,2,3,3,3,4
150266,2,5,2,5,2,2,1,5,1,5,5,1,5,1,5,5,5,5,2,5,1,4,1,5,2,5,1,5,5,3,4,2,4,2,2,1,4,2,3,4,5,1,5,1,4,1,2,4,5,4
715213,1,1,3,1,1,3,1,1,1,5,2,5,3,4,4,4,1,1,5,1,5,1,5,1,5,5,5,5,1,5,5,5,5,1,4,5,5,1,4,5,5,1,3,3,5,1,5,5,4,5
643053,2,2,1,5,2,2,1,4,2,5,5,2,5,1,2,4,5,5,4,5,1,4,4,4,2,4,2,4,4,3,4,4,5,4,4,2,5,2,4,4,5,1,5,1,5,1,5,5,5,5
576681,5,2,1,4,2,3,1,4,2,5,5,2,5,1,1,1,1,1,3,5,3,3,4,2,3,4,3,2,3,3,1,4,5,4,2,5,5,3,1,5,5,1,5,1,5,1,5,5,5,5
106342,2,4,5,4,3,3,4,5,1,3,3,3,4,3,2,3,3,1,1,1,1,5,1,5,1,5,1,5,5,5,3,1,4,1,5,1,5,1,5,4,4,3,2,3,3,3,3,3,5,3
941368,2,4,3,4,2,3,2,4,1,4,1,4,1,4,2,2,1,2,3,2,1,4,2,4,2,4,2,4,4,4,3,4,2,2,3,4,3,2,3,3,3,2,1,3,3,4,4,2,3,2
899530,2,3,3,2,4,3,3,3,4,3,2,4,4,3,2,3,3,2,2,3,1,4,1,4,3,4,2,4,4,4,3,2,5,1,4,1,4,1,5,4,4,2,4,2,5,1,4,3,4,4
613362,3,3,4,4,3,3,2,4,2,5,4,3,5,3,2,2,3,2,2,3,1,4,1,4,2,5,2,3,5,4,4,4,5,2,3,3,5,2,4,4,3,3,3,2,4,2,4,3,4,3
62178,1,2,1,5,1,5,1,5,1,3,5,1,5,1,5,5,2,2,5,5,4,1,1,2,4,5,3,3,5,3,2,1,5,3,1,3,3,2,2,3,1,3,5,3,3,1,2,3,5,3
567833,1,4,4,3,4,4,1,4,3,4,2,4,1,4,2,1,1,1,2,2,2,4,1,3,4,4,2,3,3,3,3,4,4,3,2,5,5,1,3,4,4,2,5,1,4,1,5,4,5,4
1004555,3,4,2,4,2,3,1,4,4,4,3,4,5,2,1,2,3,2,5,4,4,2,2,2,4,3,4,3,1,4,4,1,5,3,4,2,5,3,4,4,4,2,4,2,5,2,4,2,4,5
471356,3,2,3,5,5,3,3,1,1,5,3,4,5,4,3,3,3,3,3,5,5,4,1,4,2,5,1,2,5,5,3,5,3,4,3,3,3,3,5,4,3,3,5,2,3,1,3,3,4,4
269083,2,3,3,4,2,2,2,5,2,5,5,2,5,3,4,3,2,2,4,2,1,4,2,5,1,4,2,4,3,4,4,2,4,2,3,2,4,3,5,4,3,3,3,3,4,2,3,2,5,4
899988,1,3,1,4,4,4,2,4,2,4,4,4,5,2,5,4,5,5,4,3,1,4,1,4,1,5,2,5,3,2,4,5,4,3,1,3,4,2,4,4,1,2,2,2,2,5,3,3,4,2
411064,3,4,2,4,3,3,2,4,3,4,2,4,4,4,2,2,2,2,3,2,3,3,3,3,4,3,3,3,3,3,4,4,4,2,1,3,3,1,4,4,4,3,3,4,5,3,4,4,3,4
520731,2,3,4,3,3,2,2,4,2,5,2,4,4,1,2,3,2,2,2,1,4,3,2,3,2,2,2,3,3,3,5,2,5,2,5,1,4,3,5,4,4,2,3,2,4,1,4,3,5,4
596290,3,2,4,3,4,2,5,2,3,2,1,5,1,4,1,1,1,1,1,1,2,4,4,3,2,3,2,4,3,4,1,5,2,4,1,5,1,3,1,1,5,1,5,1,5,1,5,4,5,5
855359,1,5,1,5,1,5,1,5,1,5,5,2,5,1,4,4,4,4,4,5,5,3,3,2,5,3,5,3,3,2,4,1,2,1,4,1,5,2,5,4,4,2,4,2,3,2,4,2,5,4
63572,3,5,2,5,2,5,1,1,3,5,5,2,5,1,5,4,1,2,2,4,1,5,2,5,1,5,1,4,4,4,4,3,4,4,1,3,5,2,4,5,4,1,5,1,4,1,3,4,5,5
797644,1,2,1,2,3,1,2,4,1,3,3,4,3,5,3,3,5,1,1,1,1,5,1,5,1,5,1,5,5,4,4,5,3,2,2,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4
512007,3,4,5,3,4,4,3,5,1,2,1,4,2,1,2,4,3,3,3,2,2,4,1,5,3,4,2,5,4,4,5,1,5,2,2,4,3,2,5,3,3,3,3,3,4,2,4,3,3,4
765150,2,2,2,3,2,2,2,4,2,4,4,4,4,4,1,1,2,2,1,1,2,4,2,4,2,4,2,4,4,4,2,4,4,2,2,2,3,2,2,4,4,2,4,1,4,1,4,4,4,4
436187,3,2,5,3,5,2,3,5,1,5,2,3,3,4,1,1,1,1,2,1,1,3,1,4,3,4,2,3,4,4,3,5,5,1,1,5,5,1,4,5,5,4,5,3,4,1,4,5,5,5
997987,2,4,2,5,2,4,2,5,2,5,5,1,5,4,4,4,2,3,5,2,5,5,3,4,2,4,3,4,5,2,5,1,5,3,3,1,5,5,5,5,3,2,5,2,4,1,4,4,5,4
149367,3,5,4,5,1,3,1,4,4,5,1,5,5,3,2,2,3,1,3,1,1,3,4,5,2,2,4,3,4,3,2,1,4,3,1,3,3,5,1,5,4,1,5,1,5,1,4,3,3,5
606681,4,2,4,2,4,2,4,2,4,2,1,5,2,4,5,2,4,2,4,1,5,4,4,1,5,2,2,2,1,4,2,4,4,2,1,4,2,4,1,2,5,1,4,2,4,2,5,4,4,5
681842,2,2,4,3,4,3,2,1,4,4,5,5,2,3,5,5,4,5,4,3,4,5,2,3,4,5,2,4,5,5,3,5,2,5,1,5,3,5,1,1,4,2,5,1,4,1,4,4,5,4
803841,3,4,1,5,2,3,4,5,2,5,4,3,5,2,5,5,5,4,5,5,3,2,5,3,5,5,4,5,4,1,3,1,3,4,1,5,5,3,3,5,4,2,5,4,5,1,5,1,5,5
106433,2,4,4,2,3,2,3,4,3,3,3,4,4,2,2,3,2,3,2,3,1,4,1,4,2,4,4,4,4,3,4,2,4,1,3,1,4,1,4,3,2,3,3,2,4,4,3,2,4,3
584139,1,4,4,4,2,3,1,1,2,4,4,4,4,2,3,3,2,1,3,2,1,4,1,4,2,5,2,3,4,3,3,1,5,1,1,1,5,1,3,5,4,2,3,3,4,2,4,3,2,5
733622,1,5,1,5,3,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,1,1,1,1,1,5,3,5,3,3,1,3,3,5,3,1,3,5,1,1,1,5,1,5,1,5,5,1,1,1
265788,1,4,2,4,2,4,2,3,2,4,2,3,3,4,4,2,2,3,4,2,2,2,5,4,3,4,4,3,2,3,2,3,3,2,2,2,4,3,4,3,2,3,3,4,3,4,4,2,2,2
662014,5,1,4,2,5,2,5,2,4,1,1,5,2,2,1,2,2,1,2,1,4,5,3,3,1,2,1,2,4,5,2,5,2,4,1,5,4,4,2,4,5,2,4,1,4,2,5,4,5,4
512443,1,5,1,5,1,5,1,5,1,5,5,3,5,1,1,1,5,5,5,5,5,1,1,3,5,4,5,3,3,2,3,3,3,3,1,4,5,3,1,3,3,2,5,1,3,1,3,3,5,5
305965,2,3,2,5,4,2,1,3,3,4,3,3,3,3,1,2,3,3,5,3,5,4,4,1,4,1,3,1,1,3,4,2,4,2,3,1,5,2,3,5,4,2,4,3,4,1,4,3,5,3
651786,4,1,4,1,5,1,3,1,5,4,4,3,2,1,4,2,3,3,1,1,3,5,1,5,3,5,4,5,3,3,3,5,4,2,4,1,4,3,3,5,3,1,5,1,5,1,3,4,5,5
164262,4,2,5,3,4,2,4,2,5,2,3,5,3,3,1,1,2,2,2,2,5,4,4,4,3,4,3,4,4,5,2,3,5,2,2,2,4,3,2,4,4,2,4,2,4,1,4,4,4,4
275173,1,5,3,4,2,2,1,5,2,5,2,4,3,2,2,1,2,1,1,1,5,5,1,5,1,5,1,5,4,4,4,2,5,1,4,2,4,1,4,4,3,3,3,4,3,3,4,1,4,2
193331,1,1,1,3,1,3,1,5,1,5,4,3,5,5,1,4,5,5,4,5,5,3,5,2,2,1,5,2,1,2,2,5,2,5,1,5,1,5,1,1,3,5,5,5,2,3,5,3,5,2
27839,5,1,5,1,5,1,4,4,4,1,5,5,4,3,5,4,1,4,4,4,5,5,2,5,1,4,1,4,5,5,4,5,4,4,4,5,5,4,5,4,4,1,5,1,3,1,5,1,2,5
792068,2,4,2,4,1,5,1,5,5,5,5,4,5,4,2,2,2,1,1,1,2,2,1,4,4,5,4,4,4,5,1,1,4,2,1,4,4,4,2,4,4,2,5,2,4,1,3,4,4,4
1002893,1,4,4,3,3,4,1,4,1,5,5,3,4,3,3,2,2,1,4,3,4,4,4,3,2,3,2,2,4,1,4,1,4,3,1,4,3,3,2,1,3,3,5,2,2,2,3,3,5,1
322579,3,3,2,5,3,3,3,5,4,2,5,3,5,4,3,3,3,2,2,1,3,2,2,3,4,2,3,3,5,2,4,3,4,3,1,5,4,3,2,3,2,4,5,3,2,1,2,2,3,3
802132,4,1,3,4,5,1,3,3,5,3,4,2,5,4,5,2,2,4,1,1,2,5,2,2,1,4,2,4,3,4,3,5,5,4,2,4,5,3,1,4,3,4,5,1,5,1,4,2,4,4
611792,3,1,5,2,3,2,4,4,5,2,5,4,5,1,1,2,1,2,4,3,2,2,3,3,4,4,2,2,3,5,2,4,3,3,3,3,5,4,4,3,1,4,4,2,4,2,2,2,4,5
122984,1,1,3,3,2,2,1,4,4,4,4,4,4,4,1,2,4,5,5,2,3,3,2,1,3,2,4,3,2,2,3,4,2,2,2,2,4,4,2,2,3,2,4,2,3,4,2,4,2,3
173862,4,1,3,1,5,2,4,2,4,1,4,1,5,1,2,2,2,2,2,4,2,5,2,5,1,3,1,4,5,4,1,3,4,3,1,4,2,3,1,4,4,2,2,1,3,4,4,4,3,2
764749,2,4,2,5,2,2,1,4,2,5,3,2,3,2,3,4,2,2,4,3,3,2,2,3,4,4,4,2,3,2,4,4,3,3,5,2,3,1,5,5,4,1,5,1,5,1,5,4,5,5
872706,5,1,5,1,5,1,5,1,1,1,1,5,2,4,2,3,4,2,4,2,5,5,4,2,2,2,2,4,2,3,1,5,2,4,1,5,2,2,2,4,5,1,5,1,5,1,5,2,2,5
19044,1,4,3,5,2,4,2,5,1,5,5,2,4,2,5,4,4,4,5,3,2,4,2,5,2,5,1,3,4,3,2,5,3,4,1,5,4,4,3,2,3,4,4,3,3,2,3,2,2,2
86474,1,4,3,5,2,3,2,5,1,1,2,4,1,4,3,1,1,1,2,2,1,4,1,5,2,4,3,4,5,5,4,1,5,2,4,1,5,2,5,5,4,1,5,1,5,1,5,4,3,5
43107,3,3,4,3,3,3,3,3,3,3,4,2,4,2,3,4,3,2,3,4,1,4,2,4,2,3,2,4,5,4,4,3,4,4,2,2,3,3,2,4,5,2,3,1,4,2,5,4,5,4
598088,3,4,3,5,2,5,2,5,1,4,3,4,2,3,2,2,3,1,3,1,2,3,3,4,1,4,3,2,4,3,5,3,2,3,4,2,4,3,4,3,4,2,3,2,3,1,4,4,4,5
935771,3,2,4,2,4,2,3,3,2,3,5,1,5,3,2,3,5,4,4,4,2,3,2,3,2,3,3,3,3,3,5,1,2,1,4,1,5,1,4,3,2,3,3,4,3,4,4,2,2,3
910375,3,3,3,3,2,2,3,3,3,4,2,2,4,2,4,2,4,4,2,4,2,4,4,2,3,3,2,4,3,3,2,5,3,2,2,4,4,3,3,4,4,1,4,1,5,1,4,4,5,5
237954,1,3,1,5,2,3,1,5,1,5,5,1,5,1,2,5,1,1,4,5,1,3,2,3,2,3,2,3,4,4,3,1,4,3,3,1,5,1,1,5,1,3,1,1,1,5,4,1,4,1
388670,5,1,5,3,5,3,5,5,3,4,1,5,5,3,1,1,3,2,1,1,3,5,1,5,2,2,3,5,5,5,3,1,5,3,3,1,4,1,3,1,3,1,5,1,5,1,5,1,4,5
572674,3,4,4,3,3,2,4,3,4,3,2,5,2,4,4,2,2,2,4,2,4,2,2,2,4,2,4,2,2,4,4,2,3,2,2,2,4,3,4,4,3,3,2,4,3,3,4,3,3,4
520076,4,3,2,2,4,4,4,1,5,3,2,4,2,4,4,2,5,5,5,2,5,2,5,1,5,1,5,1,1,4,4,1,4,1,1,1,4,3,3,3,4,1,5,2,5,1,4,4,2,5
231039,4,2,3,1,4,1,3,3,5,3,1,3,3,3,3,2,4,2,4,2,4,3,4,3,3,3,3,3,2,4,4,2,4,2,4,2,5,2,4,4,5,1,4,2,5,2,4,4,4,5
561713,2,1,4,3,4,2,2,2,4,4,5,1,5,1,4,5,4,4,4,5,2,4,3,4,2,3,2,3,4,3,3,4,4,4,1,4,4,3,3,3,5,2,5,2,3,1,4,4,4,4
111665,1,4,2,4,2,3,1,4,2,5,4,2,5,3,2,3,3,3,1,2,1,3,1,5,2,3,2,4,4,4,4,4,5,2,3,2,5,1,4,5,3,1,5,2,3,1,5,3,3,3
